鉱	コウ	あらがね		mineral, ore	mineral	KHOÁNG	khai khoáng		鉱山(こうざん): mine (ore)<br>鉱業(こうぎょう): mining industry<br>鉱物(こうぶつ): mineral<br>炭鉱(たんこう): coal mine; coal pit	2	5	1376	金: gold<br>広: wide; broad; spacious	13	金	167	8	かね・かねへん	鑛	形声 Hình thanh	grade5 JLPT.N2 Kanji_Nature_Substance kanjifreq1001-1500
銅	ドウ	あかがね		copper	copper	ĐỒNG	chất đồng		銅(どう): copper<br>銅貨(どうか): copper coin	2	5	1505	金: gold<br>同: same; agree; equal	14	金	167	8	かね・かねへん	(không có)	形声 Hình thanh	grade5 JLPT.N2 Kanji_Nature_Substance kanjifreq1501-2000
防	ボウ	ふせ.ぐ	あた, う, ほう	ward off, defend, protect, resist	ward off	PHÒNG	phòng vệ, phòng bị, đề phòng		防衛(ぼうえい): defense; defence; protection; self-defense; self-defence<br>国防(こくぼう): national defence; national defense<br>防止(ぼうし): prevention; check<br>予防(よぼう): prevention; precaution; protection against<br>消防(しょうぼう): fire fighting; fire department<br>堤防(ていぼう): bank; weir; embankment; levee<br>防火(ぼうか): fire prevention; fire fighting; fire proof<br>防犯(ぼうはん): prevention of crime<br>防ぐ(ふせぐ): to defend (against); to protect; to prevent<br>消防署(しょうぼうしょ): fire station	2	5	331	阜: hill; mound; left village radical (no. 170)<br>方: direction; person; alternative	7	阜	170	8	こざと・こざとへん・おか・ぎふのふ	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq251-500
預	ヨ	あず.ける、あず.かる		deposit, custody, leave with, entrust to	deposit	DỰ	gửi		"預金(よきん): deposit; bank account<br>預ける(あずける): (1) to give into custody; to leave (a child) in the care of; to entrust; to deposit (2) to lean on; to put one's weight on<br>預かる(あずかる): (1) to look after; to take care of; to keep; to hold on to; to keep in custody (2) to take charge of; to be entrusted with; to receive on deposit (3) to reserve (judgment); to leave undecided"	2	5	981	予: beforehand; previous; myself; I<br>頁: page; leaf	13	頁	181	9	おおがい・いちのかい	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq751-1000
領	リョウ	えり	よう, よし	jurisdiction, dominion, territory, fief, reign	jurisdiction	LĨNH, LÃNH	thống lĩnh, lãnh thổ, lĩnh vực		大統領(だいとうりょう): president; chief executive<br>領土(りょうど): dominion; territory; possession<br>占領(せんりょう): occupation; capture; possession; have a room to oneself<br>領域(りょういき): area; domain; territory; field; range; region; regime<br>要領(ようりょう): (1) point; gist; essentials; tenets; outline (2) knack; trick; the ropes<br>領海(りょうかい): territorial waters<br>領事(りょうじ): consul<br>領収(りょうしゅう): receipt; voucher<br>領地(りょうち): territory; dominion; grounds (e.g. school)<br>領(りょう): territory of (country)	2	5	138	令: orders; ancient laws; command; decree<br>頁: page; leaf	14	頁	181	9	おおがい・いちのかい	(không có)	形声 Hình thanh	grade5 JLPT.N2 kanjifreq1-250
額	ガク	ひたい	ぬか	forehead, tablet, plaque, framed picture, sum, amount, volume	forehead	NGẠCH	trán, giá tiền, hạn ngạch, kim ngạch		額(がく): (1) picture (framed) (2) amount or sum (of money)<br>金額(きんがく): amount of money<br>差額(さがく): balance; difference; margin<br>額(ひたい): forehead; brow	2	5	407	客: guest; visitor; customer; client<br>頁: page; leaf	18	頁	181	9	おおがい・いちのかい	(không có)	形声 Hình thanh	grade5 JLPT.N2 Kanji_Body_Head.Neck kanjifreq251-500
並	ヘイ、ホウ	な.み、なみ、なら.べる、なら.ぶ、なら.びに	なび	row, and, besides, as well as, line up, rank with, rival, equal	row	TỊNH	xếp hàng		並(なみ): (1) average; medium; common; ordinary (2) line; row of (e.g. houses) (3) mid-grade (4) same level; equal; each (e.g. month); set of (e.g. teeth)<br>並木(なみき): roadside tree; row of trees<br>並びに(ならびに): and (also); both ... and; as well as<br>軒並(のきなみ): (1) row of houses; every door (2) totally; altogether; across the board<br>月並(つきなみ): (1) every month (2) trite; common<br>並列(へいれつ): arrangement; parallel; abreast<br>並ぶ(ならぶ): (1) to line up; to stand in a line (2) to rival; to match; to equal<br>並べる(ならべる): (1) to line up; to set up (2) to enumerate; to itemize	2	6	599	八: eight; eight radical (no. 12)<br>一: one; one radical (no.1)	8	立	117	5	たつ・たつへん	竝	会意 Hội ý	grade6 JLPT.N2 Kanji_Physical.Properties_Shape.Size kanjifreq501-750
乱	ラン、ロン	みだ.れる、みだ.る、みだ.す、みだ、おさ.める、わた.る	ら	riot, war, disorder, disturb	riot	LOẠN	phản loạn, chiến loạn		混乱(こんらん): disorder; chaos; confusion; mayhem<br>反乱(はんらん): insurrection; mutiny; rebellion; revolt; uprising<br>乱用(らんよう): abuse; misuse; misappropriation; using to excess<br>乱れる(みだれる): (1) to be disordered; to be disarranged; to be disarrayed; to be disheveled; to be dishevelled (2) to be discomposed; to be upset; to get confused; to be disturbed (3) to lapse into chaos (due to war, etc.)<br>乱暴(らんぼう): rude; violent; rough; lawless; unreasonable; reckless<br>内乱(ないらん): civil war; insurrection; rebellion; domestic conflict<br>乱す(みだす): to throw out of order; to disarrange; to disturb	2	6	755	舌: tongue; reed; clapper<br>乙: the latter; duplicate; strange; witty; fishhook radical (no. 5)	7	乙	5	1	おつ・おつにょう・つりばり	亂	会意 Hội ý	grade6 JLPT.N2 kanjifreq751-1000
乳	ニュウ	ちち、ち		milk, breasts	milk	NHŨ	nhũ mẫu		"牛乳(ぎゅうにゅう): (cow's) milk<br>乳(ちち): (1) milk (2) breast (3) loop (4) decorative bump (on a hanging bell)"	2	6	1289	孚: sincere; nourish; encase<br>乙: the latter; duplicate; strange; witty; fishhook radical (no. 5)	8	乙	5	1	おつ・おつにょう・つりばり	(không có)	会意 Hội ý	grade6 JLPT.N2 Kanji_Food.Drink kanjifreq1001-1500
党	トウ	なかま、むら		party, faction, clique	party	ĐẢNG	đảng phái		政党(せいとう): political party<br>野党(やとう): opposition party; political opposition; opposition<br>与党(よとう): ruling party; government party; party in power; government<br>党(とう): (1) party (political) (2) faction; -ite	2	6	39	尚: esteem; furthermore; still; yet<br>兄: elder brother; big brother	10	黑	203	12	くろ・くろへん	黨	形声 Hình thanh	grade6 JLPT.N2 kanjifreq1-250
冊	サツ、サク	ふみ		tome, counter for books, volume	tome	SÁCH	quyển sách		冊(さつ): (1) counter for books (2) volume	2	6	1313	冂: upside-down box radical (no. 13)<br>廾: twenty; 20; twenty or letter H radical (no. 55)	5	冂	13	2	けいがまえ・まきがまえ・どうがまえ・えんがまえ	(không có)	象形 Tượng hình	grade6 JLPT.N2 Kanji_Counting_Counters kanjifreq1001-1500
劇	ゲキ			drama, play	drama	KỊCH	kịch bản, vở kịch, kịch tính		劇場(げきじょう): theatre; theater; playhouse<br>劇(げき): (1) drama; play (2) powerful drug<br>演劇(えんげき): drama; theatre; theater; play<br>悲劇(ひげき): tragedy; disaster<br>喜劇(きげき): comedy; funny show<br>劇団(げきだん): troupe; theatrical company	2	6	662	虍: tiger spots; mottled; tiger or tiger crown radical (no. 141)<br>豕: pig; hog; pig radical (no. 152)<br>刀: sword; saber; knife	15	刀	18	2	かたな・りっとう	(không có)	会意 Hội ý	grade6 JLPT.N2 Kanji_Human.Activities_Culture.Art kanjifreq501-750
卵	ラン	たまご		egg, ovum, spawn, roe	egg	NOÃN	trứng		卵(たまご): (1) eggs; egg; spawn; roe (2) hen egg (3) (an expert) in the making	2	6	1342	卯: sign of the hare or rabbit; 5-7AM; fourth sign of Chinese zodiac; east	7	卩	26	2	ふし・ふしづくり・わりふ	(không có)	象形 Tượng hình	grade6 JLPT.N2 Kanji_Food.Drink kanjifreq1001-1500
善	ゼン	よ.い、い.い、よ.く、よし.とする	たる, よし	virtuous, good, goodness	virtuous	THIỆN	thiện ác, từ thiện		改善(かいぜん): (1) betterment; improvement (2) kaizen (Japanese business philosophy of continuous improvement)<br>善(ぜん): good; goodness; right; virtue<br>親善(しんぜん): friendship<br>最善(さいぜん): the very best<br>善し悪し(よしあし): right or wrong; good or bad; merits or demerits; quality; suitability<br>善良(ぜんりょう): goodness; excellence; virtue	2	6	765	羊: sheep<br>口: mouth	12	口	30	3	くち・くちへん	(không có)	会意 Hội ý	grade6 JLPT.N2 Kanji_Emotion.Sense_Judgement kanjifreq751-1000
城	ジョウ	しろ	いく, がき, き, くに, ぐしく, ぐすく, しき, すく, ぜい, たち, なり	castle	castle	THÀNH	thành phố, thành quách		城(しろ): castle<br>城下(じょうか): land near the castle	2	6	795	土: soil; earth; ground; Turkey<br>成: turn into; become; get; grow; elapse; reach	9	土	32	3	つち・つちへん・どへん	(không có)	形声 Hình thanh	grade6 JLPT.N2 Kanji_Structure.Town.Building kanjifreq751-1000
域	イキ			range, region, limits, stage, level	range	VỰC	khu vực, lĩnh vực		地域(ちいき): area; region<br>区域(くいき): (1) limits; boundary; domain; zone; sphere; territory (2) area (e.g. in programming languages)<br>領域(りょういき): area; domain; territory; field; range; region; regime<br>流域(りゅういき): (river) basin	2	6	396	土: soil; earth; ground; Turkey<br>或: some; one; or; possibly; a certain	11	土	32	3	つち・つちへん・どへん	(không có)	形声 Hình thanh	grade6 JLPT.N2 kanjifreq251-500
宇	ウ		いえ, たか, ひろ, ひろし	eaves, roof, house, heaven	eaves	VŨ	vũ trụ		宇宙(うちゅう): universe; cosmos; space	2	6	883	宀: shaped crown; katakana u radical (no. 40)<br>于: going; from	6	宀	40	3	うかんむり	(không có)	形声 Hình thanh	grade6 JLPT.N2 Kanji_Nature_Sky kanjifreq751-1000
宙	チュウ		ひろ, ゆ	mid-air, air, space, sky, memorization, interval of time	mid-air	TRỤ	vũ trụ		宇宙(うちゅう): universe; cosmos; space<br>宙返り(ちゅうがえり): somersault; looping-the-loop	2	6	1005	宀: shaped crown; katakana u radical (no. 40)<br>由: wherefore; a reason	8	宀	40	3	うかんむり	(không có)	形声 Hình thanh	grade6 JLPT.N2 kanjifreq1001-1500
宝	ホウ	たから	ほ	treasure, wealth, valuables	treasure	BẢO, BỬU	bảo vật		宝(たから): treasure<br>宝石(ほうせき): gem; jewel; precious stone<br>重宝(ちょうほう): (1) convenient; useful; handy; helpful (2) priceless treasure (3) valuing highly; prizing	2	6	1139	宀: shaped crown; katakana u radical (no. 40)<br>玉: jewel; ball	8	宀	40	3	うかんむり	寶	形声 Hình thanh	grade6 JLPT.N2 Kanji_Human.Activities_Money.Commerce kanjifreq1001-1500
専	セン	もっぱ.ら		specialty, exclusive, mainly, solely	specialty	CHUYÊN	chuyên môn, chuyên quyền		専門(せんもん): speciality; specialty; subject of study; expert<br>専攻(せんこう): major subject; special study<br>専用(せんよう): (1) exclusive use; personal use; dedicated (2) private (e.g. network)<br>専修(せんしゅう): specialization; specialisation<br>専ら(もっぱら): wholly; solely; entirely; exclusively; devotedly; fixedly<br>専制(せんせい): despotism; autocracy	2	6	506	由: wherefore; a reason<br>寸: measurement; foot/10	9	寸	41	3	すん・すんづくり	專	会意 Hội ý	grade6 JLPT.N2 kanjifreq501-750
将	ショウ、ソウ	まさ.に、はた、まさ、ひきい.る、もって	かつ, かつり, すすむ, たか, ゆき	leader, commander, general, admiral, or, and again, soon, from now on, just about	leader	TƯƠNG, TƯỚNG	tướng quân		将来(しょうらい): future (usually near); prospects<br>将棋(しょうぎ): shogi; Japanese chess; xianqi	2	6	634	爿: left-side kata radical (no. 91)<br>爪: claw; nail; talon<br>寸: measurement; foot/10	10	寸	41	3	すん・すんづくり	將	会意 Hội ý	grade6 JLPT.N2 Kanji_Human.Activities_Fighting kanjifreq501-750
尊	ソン	たっと.い、とうと.い、たっと.ぶ、とうと.ぶ	さだ, たか, たけ, みこと	revered, valuable, precious, noble, exalted	revered	TÔN	tôn trọng		尊重(そんちょう): respect; esteem; regard<br>尊敬(そんけい): respect; esteem; reverence; honour; honor<br>尊い(とうとい): precious; valuable; priceless; noble; exalted; sacred<br>尊ぶ(とうとぶ): to value; to prize; to esteem; to respect<br>自尊心(じそんしん): self-respect; conceit	2	6	1181	酋: chieftain<br>寸: measurement; foot/10	12	寸	41	3	すん・すんづくり	(không có)	会意 Hội ý	grade6 JLPT.N2 kanjifreq1001-1500
届	カイ	とど.ける、-とど.け、とど.く		deliver, reach, arrive, report, notify, forward	deliver	GIỚI	đưa đến		届け(とどけ): report; notification; registration<br>届く(とどく): (1) to reach; to arrive; to get through; to get at (2) to be attentive; to pay attention (3) to be delivered; to carry (e.g. sound)<br>届ける(とどける): (1) to deliver; to forward; to send (2) to report; to notify; to file notice (to the authorities); to give notice; to register	2	6	939	尸: corpse; remains; flag radical (no. 44)<br>由: wherefore; a reason	8	尸	44	3	しかばね・かばね・かばねだれ	屆	会意 Hội ý	grade6 JLPT.N2 kanjifreq751-1000
展	テン		のぶ, のり, ひろ, ゆき	unfold, expand	unfold	TRIỂN	triển khai, phát triển, triển lãm		展開(てんかい): (1) development; evolution; unfolding (2) expansion; deployment; building up<br>発展(はってん): (1) development; growth; advancement; unfurling (2) expansion; extension; enlargement (3) playing around; having an active sex life<br>展示(てんじ): exhibition; display<br>展望(てんぼう): view; outlook; prospect<br>展覧会(てんらんかい): exhibition<br>進展(しんてん): progress; development	2	6	352	尸: corpse; remains; flag radical (no. 44)<br>廾: twenty; 20; twenty or letter H radical (no. 55)	10	尸	44	3	しかばね・かばね・かばねだれ	(không có)	会意 Hội ý	grade6 JLPT.N2 kanjifreq251-500
